,Type,Date,Open,High,Low,Close,Volume
1876,Bitcoin USD,2018-02-20,11231.79981,11958.5,11231.79981,11403.7002,9926540288.0
1877,Bitcoin USD,2018-02-21,11372.2002,11418.5,10479.09961,10690.40039,9405339648.0
1878,Bitcoin USD,2018-02-22,10660.40039,11039.09961,9939.089844,10005.0,8040079872.0
1879,Bitcoin USD,2018-02-23,9937.070313,10487.29981,9734.55957,10301.09961,7739500032.0
1880,Bitcoin USD,2018-02-24,10287.7002,10597.2002,9546.969727,9813.070313,6917929984.0
1881,Bitcoin USD,2018-02-25,9796.419922,9923.219727,9407.05957,9664.730469,5706939904.0
1882,Bitcoin USD,2018-02-26,9669.429688,10475.0,9501.730469,10366.7002,7287690240.0
1883,Bitcoin USD,2018-02-27,10393.90039,10878.5,10246.09961,10725.59961,6966179840.0
1884,Bitcoin USD,2018-02-28,10687.2002,11089.79981,10393.09961,10397.90039,6936189952.0
1885,Bitcoin USD,2018-03-01,10385.0,11052.29981,10352.7002,10951.0,7317279744.0
1886,Bitcoin USD,2018-03-02,10977.40039,11189.0,10850.09961,11086.40039,7620590080.0
1887,Bitcoin USD,2018-03-03,11101.90039,11528.2002,11002.40039,11489.7002,6690570240.0
1888,Bitcoin USD,2018-03-04,11497.40039,11512.59961,11136.09961,11512.59961,6084149760.0
1889,Bitcoin USD,2018-03-05,11532.40039,11704.09961,11443.90039,11573.29981,6468539904.0
1890,Bitcoin USD,2018-03-06,11500.09961,11500.09961,10694.29981,10779.90039,6832169984.0
1891,Bitcoin USD,2018-03-07,10803.90039,10929.5,9692.120117,9965.570313,8797910016.0
1892,Bitcoin USD,2018-03-08,9951.44043,10147.40039,9335.870117,9395.009766,7186089984.0
1893,Bitcoin USD,2018-03-09,9414.69043,9466.349609,8513.030273,9337.549805,8704190464.0
1894,Bitcoin USD,2018-03-10,9350.589844,9531.320313,8828.469727,8866.0,5386319872.0
1895,Bitcoin USD,2018-03-11,8852.780273,9711.889648,8607.120117,9578.629883,6296370176.0
1896,Bitcoin USD,2018-03-12,9602.929688,9937.5,8956.429688,9205.120117,6457399808.0
1897,Bitcoin USD,2018-03-13,9173.040039,9470.379883,8958.19043,9194.849609,5991139840.0
1898,Bitcoin USD,2018-03-14,9214.650391,9355.849609,8068.589844,8269.80957,6438230016.0
1899,Bitcoin USD,2018-03-15,8290.759766,8428.349609,7783.049805,8300.860352,6834429952.0
1900,Bitcoin USD,2018-03-16,8322.910156,8585.150391,8005.310059,8338.349609,5289379840.0
1901,Bitcoin USD,2018-03-17,8321.910156,8346.530273,7812.819824,7916.879883,4426149888.0
1902,Bitcoin USD,2018-03-18,7890.52002,8245.509766,7397.990234,8223.679688,6639190016.0
1903,Bitcoin USD,2018-03-19,8344.120117,8675.870117,8182.399902,8630.650391,6729110016.0
1904,Bitcoin USD,2018-03-20,8619.669922,9051.019531,8389.889648,8913.469727,6361789952.0
1905,Bitcoin USD,2018-03-21,8937.480469,9177.370117,8846.330078,8929.280273,6043129856.0
1906,Bitcoin USD,2018-03-22,8939.44043,9100.709961,8564.900391,8728.469727,5530390016.0
1907,Bitcoin USD,2018-03-23,8736.25,8879.620117,8360.620117,8879.620117,5954120192.0
1908,Bitcoin USD,2018-03-24,8901.950195,8996.179688,8665.700195,8668.120117,5664600064.0
1909,Bitcoin USD,2018-03-25,8612.80957,8682.009766,8449.099609,8495.780273,4569880064.0
1910,Bitcoin USD,2018-03-26,8498.469727,8530.080078,7921.430176,8209.400391,5921039872.0
1911,Bitcoin USD,2018-03-27,8200.0,8232.780273,7797.279785,7833.040039,5378250240.0
1912,Bitcoin USD,2018-03-28,7836.830078,8122.890137,7809.169922,7954.47998,4935289856.0
1913,Bitcoin USD,2018-03-29,7979.069824,7994.330078,7081.379883,7165.700195,6361229824.0
1914,Bitcoin USD,2018-03-30,7171.450195,7276.660156,6683.930176,6890.52002,6289509888.0
1915,Bitcoin USD,2018-03-31,6892.47998,7207.850098,6863.52002,6973.529785,4553269760.0
1916,Bitcoin USD,2018-04-01,7003.060059,7060.950195,6526.870117,6844.22998,4532100096.0
1917,Bitcoin USD,2018-04-02,6844.859863,7135.470215,6816.580078,7083.799805,4333440000.0
1918,Bitcoin USD,2018-04-03,7102.259766,7530.939941,7072.490234,7456.109863,5499700224.0
1919,Bitcoin USD,2018-04-04,7456.410156,7469.879883,6803.879883,6853.839844,4936000000.0
1920,Bitcoin USD,2018-04-05,6848.649902,6933.819824,6644.799805,6811.470215,5639320064.0
1921,Bitcoin USD,2018-04-06,6815.959961,6857.490234,6575.0,6636.319824,3766810112.0
1922,Bitcoin USD,2018-04-07,6630.509766,7050.540039,6630.509766,6911.089844,3976610048.0
1923,Bitcoin USD,2018-04-08,6919.97998,7111.560059,6919.97998,7023.52002,3652499968.0
1924,Bitcoin USD,2018-04-09,7044.319824,7178.109863,6661.990234,6770.72998,4894060032.0
1925,Bitcoin USD,2018-04-10,6795.439941,6872.410156,6704.149902,6834.759766,4272750080.0
1926,Bitcoin USD,2018-04-11,6843.470215,6968.319824,6817.589844,6968.319824,4641889792.0
1927,Bitcoin USD,2018-04-12,6955.379883,7899.22998,6806.509766,7889.25,8906250240.0
1928,Bitcoin USD,2018-04-13,7901.089844,8183.959961,7758.930176,7895.959961,7764460032.0
1929,Bitcoin USD,2018-04-14,7874.669922,8140.709961,7846.0,7986.240234,5191430144.0
1930,Bitcoin USD,2018-04-15,7999.330078,8338.419922,7999.330078,8329.110352,5244480000.0
1931,Bitcoin USD,2018-04-16,8337.570313,8371.150391,7925.72998,8058.669922,5631309824.0
1932,Bitcoin USD,2018-04-17,8071.660156,8285.959961,7881.720215,7902.089844,6900879872.0
1933,Bitcoin USD,2018-04-18,7944.430176,8197.799805,7886.009766,8163.419922,6529909760.0
1934,Bitcoin USD,2018-04-19,8159.27002,8298.69043,8138.779785,8294.30957,7063209984.0
1935,Bitcoin USD,2018-04-20,8286.879883,8880.230469,8244.540039,8845.830078,8438110208.0
1936,Bitcoin USD,2018-04-21,8848.790039,8997.570313,8652.150391,8895.580078,7548550144.0
1937,Bitcoin USD,2018-04-22,8925.05957,9001.639648,8779.610352,8802.459961,6629899776.0
1938,Bitcoin USD,2018-04-23,8794.389648,8958.549805,8788.80957,8930.879883,6925190144.0
1939,Bitcoin USD,2018-04-24,8934.339844,9732.610352,8927.830078,9697.5,10678800384.0
1940,Bitcoin USD,2018-04-25,9701.030273,9745.320313,8799.839844,8845.740234,11083100160.0
1941,Bitcoin USD,2018-04-26,8867.320313,9281.509766,8727.089844,9281.509766,8970559488.0
1942,Bitcoin USD,2018-04-27,9290.629883,9375.469727,8987.049805,8987.049805,7566289920.0
1943,Bitcoin USD,2018-04-28,8939.269531,9412.089844,8931.990234,9348.480469,7805479936.0
1944,Bitcoin USD,2018-04-29,9346.410156,9531.490234,9193.709961,9419.080078,8853000192.0
1945,Bitcoin USD,2018-04-30,9426.110352,9477.139648,9166.80957,9240.549805,8673920000.0
1946,Bitcoin USD,2018-05-01,9251.469727,9255.879883,8891.049805,9119.009766,7713019904.0
1947,Bitcoin USD,2018-05-02,9104.599609,9256.519531,9015.139648,9235.919922,7558159872.0
1948,Bitcoin USD,2018-05-03,9233.969727,9798.330078,9188.150391,9743.860352,10207299584.0
1949,Bitcoin USD,2018-05-04,9695.5,9779.200195,9585.959961,9700.759766,8217829888.0
1950,Bitcoin USD,2018-05-05,9700.280273,9964.5,9695.120117,9858.150391,7651939840.0
1951,Bitcoin USD,2018-05-06,9845.30957,9940.139648,9465.25,9654.799805,7222280192.0
1952,Bitcoin USD,2018-05-07,9645.669922,9665.849609,9231.530273,9373.009766,7394019840.0
1953,Bitcoin USD,2018-05-08,9380.870117,9462.75,9127.769531,9234.820313,7415869952.0
1954,Bitcoin USD,2018-05-09,9223.730469,9374.759766,9031.620117,9325.179688,7226890240.0
1955,Bitcoin USD,2018-05-10,9325.959961,9396.040039,9040.519531,9043.94043,6906699776.0
1956,Bitcoin USD,2018-05-11,9052.959961,9052.959961,8394.459961,8441.490234,8488520192.0
1957,Bitcoin USD,2018-05-12,8441.44043,8664.860352,8223.5,8504.889648,6821380096.0
1958,Bitcoin USD,2018-05-13,8515.490234,8773.549805,8395.120117,8723.94043,5866379776.0
1959,Bitcoin USD,2018-05-14,8713.099609,8881.120117,8367.969727,8716.790039,7364149760.0
1960,Bitcoin USD,2018-05-15,8705.19043,8836.19043,8456.450195,8510.379883,6705710080.0
1961,Bitcoin USD,2018-05-16,8504.410156,8508.429688,8175.490234,8368.830078,6760220160.0
1962,Bitcoin USD,2018-05-17,8370.049805,8445.540039,8054.120117,8094.319824,5862530048.0
1963,Bitcoin USD,2018-05-18,8091.830078,8274.120117,7974.819824,8250.969727,5764190208.0
1964,Bitcoin USD,2018-05-19,8255.730469,8372.05957,8183.350098,8247.179688,4712399872.0
1965,Bitcoin USD,2018-05-20,8246.990234,8562.410156,8205.240234,8513.25,5191059968.0
1966,Bitcoin USD,2018-05-21,8522.330078,8557.519531,8365.120117,8418.990234,5154990080.0
1967,Bitcoin USD,2018-05-22,8419.870117,8423.25,8004.580078,8041.779785,5137010176.0
1968,Bitcoin USD,2018-05-23,8037.080078,8054.660156,7507.879883,7557.819824,6491120128.0
1969,Bitcoin USD,2018-05-24,7561.120117,7738.600098,7331.140137,7587.339844,6049220096.0
1970,Bitcoin USD,2018-05-25,7592.299805,7659.140137,7392.649902,7480.140137,4867829760.0
1971,Bitcoin USD,2018-05-26,7486.47998,7595.160156,7349.120117,7355.879883,4051539968.0
1972,Bitcoin USD,2018-05-27,7362.080078,7381.740234,7270.959961,7368.220215,4056519936.0
1973,Bitcoin USD,2018-05-28,7371.310059,7419.049805,7100.890137,7135.990234,5040600064.0
1974,Bitcoin USD,2018-05-29,7129.459961,7526.419922,7090.680176,7472.589844,5662660096.0
1975,Bitcoin USD,2018-05-30,7469.72998,7573.77002,7313.600098,7406.52002,4922540032.0
1976,Bitcoin USD,2018-05-31,7406.149902,7608.899902,7361.129883,7494.169922,5127130112.0
1977,Bitcoin USD,2018-06-01,7500.700195,7604.72998,7407.339844,7541.450195,4921460224.0
1978,Bitcoin USD,2018-06-02,7536.720215,7695.830078,7497.259766,7643.450195,4939299840.0
1979,Bitcoin USD,2018-06-03,7632.089844,7754.890137,7613.040039,7720.25,4851760128.0
1980,Bitcoin USD,2018-06-04,7722.529785,7753.819824,7474.040039,7514.470215,4993169920.0
1981,Bitcoin USD,2018-06-05,7500.899902,7643.22998,7397.0,7633.759766,4961739776.0
1982,Bitcoin USD,2018-06-06,7625.970215,7680.430176,7502.009766,7653.97998,4692259840.0
1983,Bitcoin USD,2018-06-07,7650.819824,7741.27002,7650.819824,7678.240234,4485799936.0
1984,Bitcoin USD,2018-06-08,7685.140137,7698.189941,7558.399902,7624.919922,4227579904.0
1985,Bitcoin USD,2018-06-09,7632.52002,7683.580078,7531.97998,7531.97998,3845220096.0
1986,Bitcoin USD,2018-06-10,7499.549805,7499.549805,6709.069824,6786.02002,5804839936.0
1987,Bitcoin USD,2018-06-11,6799.290039,6910.180176,6706.629883,6906.919922,4745269760.0
1988,Bitcoin USD,2018-06-12,6905.819824,6907.959961,6542.080078,6582.359863,4654380032.0
1989,Bitcoin USD,2018-06-13,6596.879883,6631.660156,6285.629883,6349.899902,5052349952.0
1990,Bitcoin USD,2018-06-14,6342.75,6707.140137,6334.459961,6675.350098,5138710016.0
1991,Bitcoin USD,2018-06-15,6674.080078,6681.080078,6433.870117,6456.580078,3955389952.0
1992,Bitcoin USD,2018-06-16,6455.450195,6592.490234,6402.290039,6550.160156,3194170112.0
1993,Bitcoin USD,2018-06-17,6545.529785,6589.109863,6499.27002,6499.27002,3104019968.0
1994,Bitcoin USD,2018-06-18,6510.069824,6781.140137,6446.680176,6734.819824,4039200000.0
1995,Bitcoin USD,2018-06-19,6742.390137,6822.5,6709.919922,6769.939941,4057029888.0
1996,Bitcoin USD,2018-06-20,6770.759766,6821.560059,6611.879883,6776.549805,3888640000.0
1997,Bitcoin USD,2018-06-21,6780.089844,6810.939941,6715.169922,6729.740234,3529129984.0
1998,Bitcoin USD,2018-06-22,6737.879883,6747.080078,6006.600098,6083.689941,5079810048.0
1999,Bitcoin USD,2018-06-23,6090.100098,6224.819824,6071.810059,6162.47998,3431360000.0
2000,Bitcoin USD,2018-06-24,6164.279785,6223.779785,5826.410156,6173.22998,4566909952.0
2001,Bitcoin USD,2018-06-25,6171.970215,6327.370117,6119.680176,6249.180176,5500810240.0
2002,Bitcoin USD,2018-06-26,6253.549805,6290.160156,6093.669922,6093.669922,3279759872.0
2003,Bitcoin USD,2018-06-27,6084.399902,6180.0,6052.850098,6157.129883,3296219904.0
2004,Bitcoin USD,2018-06-28,6153.160156,6170.410156,5873.049805,5903.439941,3467800064.0
2005,Bitcoin USD,2018-06-29,5898.129883,6261.660156,5835.75,6218.299805,3966230016.0
2006,Bitcoin USD,2018-06-30,6214.220215,6465.509766,6214.220215,6404.0,4543860224.0
2007,Bitcoin USD,2018-07-01,6411.680176,6432.850098,6289.290039,6385.819824,4788259840.0
2008,Bitcoin USD,2018-07-02,6380.379883,6683.859863,6305.700195,6614.180176,4396930048.0
2009,Bitcoin USD,2018-07-03,6596.660156,6671.370117,6447.75,6529.589844,4672309760.0
2010,Bitcoin USD,2018-07-04,6550.870117,6771.919922,6450.459961,6597.549805,4176689920.0
2011,Bitcoin USD,2018-07-05,6599.709961,6749.540039,6546.649902,6639.140137,4999240192.0
2012,Bitcoin USD,2018-07-06,6638.689941,6700.939941,6533.549805,6673.5,4313959936.0
2013,Bitcoin USD,2018-07-07,6668.709961,6863.990234,6579.240234,6856.930176,3961080064.0
2014,Bitcoin USD,2018-07-08,6857.799805,6885.910156,6747.97998,6773.879883,3386210048.0
2015,Bitcoin USD,2018-07-09,6775.080078,6838.680176,6724.339844,6741.75,3718129920.0
2016,Bitcoin USD,2018-07-10,6739.209961,6767.740234,6320.720215,6329.950195,4052430080.0
2017,Bitcoin USD,2018-07-11,6330.77002,6444.959961,6330.470215,6394.709961,3644859904.0
2018,Bitcoin USD,2018-07-12,6396.779785,6397.100098,6136.419922,6228.810059,3770170112.0
2019,Bitcoin USD,2018-07-13,6235.029785,6310.549805,6192.240234,6238.049805,3805400064.0
2020,Bitcoin USD,2018-07-14,6247.5,6298.189941,6212.220215,6276.120117,2923670016.0
2021,Bitcoin USD,2018-07-15,6272.700195,6403.459961,6256.509766,6359.640137,3285459968.0
2022,Bitcoin USD,2018-07-16,6357.009766,6741.75,6357.009766,6741.75,4725799936.0
2023,Bitcoin USD,2018-07-17,6739.649902,7387.240234,6684.169922,7321.040039,5961950208.0
2024,Bitcoin USD,2018-07-18,7315.319824,7534.990234,7280.470215,7370.779785,6103410176.0
2025,Bitcoin USD,2018-07-19,7378.200195,7494.459961,7295.459961,7466.859863,5111629824.0
2026,Bitcoin USD,2018-07-20,7467.399902,7594.669922,7323.259766,7354.129883,4936869888.0
2027,Bitcoin USD,2018-07-21,7352.720215,7437.640137,7262.410156,7419.290039,3726609920.0
2028,Bitcoin USD,2018-07-22,7417.799805,7537.950195,7383.819824,7418.490234,3695460096.0
2029,Bitcoin USD,2018-07-23,7414.709961,7771.5,7409.100098,7711.109863,5132480000.0
2030,Bitcoin USD,2018-07-24,7716.509766,8424.269531,7705.5,8424.269531,7277689856.0
2031,Bitcoin USD,2018-07-25,8379.660156,8416.870117,8086.359863,8181.390137,5845400064.0
2032,Bitcoin USD,2018-07-26,8176.850098,8290.330078,7878.709961,7951.580078,4899089920.0
2033,Bitcoin USD,2018-07-27,7950.399902,8262.660156,7839.759766,8165.009766,5195879936.0
2034,Bitcoin USD,2018-07-28,8169.060059,8222.849609,8110.77002,8192.150391,3988750080.0
2035,Bitcoin USD,2018-07-29,8205.820313,8272.259766,8141.180176,8218.459961,4107190016.0
2036,Bitcoin USD,2018-07-30,8221.580078,8235.5,7917.5,8180.47998,5551400000.0
2037,Bitcoin USD,2018-07-31,8181.200195,8181.529785,7696.930176,7780.439941,5287530000.0
2038,Bitcoin USD,2018-08-01,7769.040039,7769.040039,7504.950195,7624.910156,4797620000.0
2039,Bitcoin USD,2018-08-02,7634.189941,7712.77002,7523.439941,7567.149902,4214110000.0
2040,Bitcoin USD,2018-08-03,7562.140137,7562.140137,7328.649902,7434.390137,4627150000.0
2041,Bitcoin USD,2018-08-04,7438.669922,7497.490234,6984.069824,7032.850098,4268390000.0
2042,Bitcoin USD,2018-08-05,7031.080078,7102.77002,6940.700195,7068.47998,3679110000.0
2043,Bitcoin USD,2018-08-06,7062.939941,7166.549805,6890.540039,6951.799805,3925900000.0
2044,Bitcoin USD,2018-08-07,6958.319824,7146.560059,6748.240234,6753.120117,4682800000.0
2045,Bitcoin USD,2018-08-08,6746.850098,6746.850098,6226.220215,6305.799805,5064430000.0
2046,Bitcoin USD,2018-08-09,6305.560059,6625.72998,6249.069824,6568.22998,4267040000.0
2047,Bitcoin USD,2018-08-10,6571.419922,6591.259766,6124.52002,6184.709961,4528680000.0
2048,Bitcoin USD,2018-08-11,6185.790039,6455.740234,6109.029785,6295.72998,4047850000.0
2049,Bitcoin USD,2018-08-12,6283.649902,6409.850098,6237.5,6322.689941,5665250000.0
2050,Bitcoin USD,2018-08-13,6341.359863,6537.049805,6225.720215,6297.569824,4083980000.0
2051,Bitcoin USD,2018-08-14,6287.660156,6287.939941,5971.049805,6199.709961,5301700000.0
2052,Bitcoin USD,2018-08-15,6221.419922,6588.490234,6221.419922,6308.52002,4895450000.0
2053,Bitcoin USD,2018-08-16,6294.22998,6473.5,6276.410156,6334.72998,4328420000.0
2054,Bitcoin USD,2018-08-17,6340.910156,6582.5,6324.970215,6580.629883,4992990000.0
2055,Bitcoin USD,2018-08-18,6583.430176,6617.350098,6353.72998,6423.759766,3984520000.0
2056,Bitcoin USD,2018-08-19,6422.569824,6537.97998,6361.549805,6506.069824,3311170000.0
2057,Bitcoin USD,2018-08-20,6500.509766,6536.919922,6297.930176,6308.529785,3665100000.0
2058,Bitcoin USD,2018-08-21,6301.069824,6500.870117,6298.240234,6488.759766,3377180000.0
2059,Bitcoin USD,2018-08-22,6486.25,6816.790039,6310.109863,6376.709961,4668110000.0
2060,Bitcoin USD,2018-08-23,6371.339844,6546.540039,6371.339844,6534.879883,3426180000.0
2061,Bitcoin USD,2018-08-24,6551.52002,6719.959961,6498.640137,6719.959961,4097820000.0
2062,Bitcoin USD,2018-08-25,6719.950195,6789.629883,6700.959961,6763.189941,3312600000.0
2063,Bitcoin USD,2018-08-26,6754.640137,6774.75,6620.75,6707.259766,3295500000.0
2064,Bitcoin USD,2018-08-27,6710.799805,6884.640137,6689.709961,6884.640137,4019000000.0
2065,Bitcoin USD,2018-08-28,6891.080078,7109.560059,6882.339844,7096.279785,4659940000.0
2066,Bitcoin USD,2018-08-29,7091.709961,7113.299805,6970.819824,7047.160156,4145880000.0
2067,Bitcoin USD,2018-08-30,7043.759766,7072.689941,6834.689941,6978.22998,4463250000.0
2068,Bitcoin USD,2018-08-31,6973.970215,7057.169922,6920.160156,7037.580078,4495650000.0
2069,Bitcoin USD,2018-09-01,7044.810059,7242.290039,7038.049805,7193.25,4116050000.0
2070,Bitcoin USD,2018-09-02,7189.580078,7306.310059,7132.160156,7272.720215,4329540000.0
2071,Bitcoin USD,2018-09-03,7279.029785,7317.939941,7208.149902,7260.060059,4087760000.0
2072,Bitcoin USD,2018-09-04,7263.0,7388.259766,7255.439941,7361.660156,4273640000.0
2073,Bitcoin USD,2018-09-05,7361.459961,7388.430176,6792.830078,6792.830078,5800460000.0
2074,Bitcoin USD,2018-09-06,6755.140137,6755.140137,6404.720215,6529.169922,5523470000.0
2075,Bitcoin USD,2018-09-07,6528.919922,6555.290039,6396.870117,6467.069824,4264680000.0
2076,Bitcoin USD,2018-09-08,6460.169922,6534.25,6197.52002,6225.97998,3835060000.0
2077,Bitcoin USD,2018-09-09,6223.379883,6446.259766,6201.220215,6300.859863,3671890000.0
2078,Bitcoin USD,2018-09-10,6301.569824,6374.97998,6292.759766,6329.700195,3714100000.0
2079,Bitcoin USD,2018-09-11,6331.879883,6398.919922,6260.209961,6321.200195,3849910000.0
2080,Bitcoin USD,2018-09-12,6317.009766,6363.870117,6265.089844,6351.799805,4064230000.0
2081,Bitcoin USD,2018-09-13,6354.240234,6535.410156,6354.240234,6517.310059,4210910000.0
2082,Bitcoin USD,2018-09-14,6515.410156,6596.100098,6456.169922,6512.709961,4076220000.0
2083,Bitcoin USD,2018-09-15,6509.399902,6561.720215,6493.549805,6543.200195,3216300000.0
2084,Bitcoin USD,2018-09-16,6536.680176,6544.330078,6460.100098,6517.180176,3273730000.0
2085,Bitcoin USD,2018-09-17,6514.060059,6540.209961,6257.52002,6281.200195,3910780000.0
2086,Bitcoin USD,2018-09-18,6280.910156,6384.180176,6265.709961,6371.299805,4180090000.0
2087,Bitcoin USD,2018-09-19,6371.850098,6448.459961,6208.339844,6398.540039,4431340000.0
2088,Bitcoin USD,2018-09-20,6398.850098,6529.259766,6395.950195,6519.669922,4348110000.0
2089,Bitcoin USD,2018-09-21,6513.870117,6794.330078,6496.359863,6734.950195,6531940000.0
2090,Bitcoin USD,2018-09-22,6735.049805,6814.560059,6616.799805,6721.97998,4509660000.0
2091,Bitcoin USD,2018-09-23,6715.319824,6766.149902,6679.419922,6710.629883,4197500000.0
2092,Bitcoin USD,2018-09-24,6704.77002,6713.560059,6580.899902,6595.410156,4177310000.0
2093,Bitcoin USD,2018-09-25,6603.640137,6603.640137,6381.859863,6446.470215,4726180000.0
2094,Bitcoin USD,2018-09-26,6452.790039,6585.910156,6397.890137,6495.0,4437300000.0
2095,Bitcoin USD,2018-09-27,6495.290039,6712.100098,6464.950195,6676.75,4606810000.0
2096,Bitcoin USD,2018-09-28,6678.75,6785.029785,6598.319824,6644.129883,5014430000.0
2097,Bitcoin USD,2018-09-29,6643.100098,6643.100098,6511.649902,6601.959961,4363690000.0
2098,Bitcoin USD,2018-09-30,6604.709961,6643.779785,6566.540039,6625.560059,4002280000.0
2099,Bitcoin USD,2018-10-01,6619.850098,6653.299805,6549.080078,6589.620117,4000970000.0
2100,Bitcoin USD,2018-10-02,6593.240234,6611.839844,6537.899902,6556.100098,3979260000.0
2101,Bitcoin USD,2018-10-03,6553.859863,6571.459961,6454.029785,6502.589844,3887310000.0
2102,Bitcoin USD,2018-10-04,6497.910156,6603.310059,6497.910156,6576.689941,3838410000.0
2103,Bitcoin USD,2018-10-05,6574.149902,6623.620117,6557.410156,6622.47998,3671500000.0
2104,Bitcoin USD,2018-10-06,6622.450195,6628.540039,6577.799805,6588.310059,3259740000.0
2105,Bitcoin USD,2018-10-07,6590.680176,6641.490234,6557.040039,6602.950195,3306630000.0
