,Type,Date,Open,High,Low,Close,Volume
16912,Polkadot USD,2022-04-24,18.725462,19.138037,18.131571,18.158657,576662878.0
16913,Polkadot USD,2022-04-25,18.161623,18.224691,17.189327,18.11998,799411358.0
16914,Polkadot USD,2022-04-26,18.11668,18.295364,16.457964,16.6506,787835544.0
16915,Polkadot USD,2022-04-27,16.657173,17.253525,16.556425,16.948017,616421238.0
16916,Polkadot USD,2022-04-28,16.947386,17.361773,16.797817,16.996513,609272520.0
16917,Polkadot USD,2022-04-29,16.993166,17.050322,16.045004,16.16279,573927609.0
16918,Polkadot USD,2022-04-30,16.163803,16.405512,14.294137,14.519939,689300174.0
16919,Polkadot USD,2022-05-01,14.519188,15.505186,14.513369,15.381729,707973556.0
16920,Polkadot USD,2022-05-02,15.375803,15.567329,14.626653,14.978443,684752563.0
16921,Polkadot USD,2022-05-03,14.978364,15.205558,14.555679,14.727037,492425638.0
16922,Polkadot USD,2022-05-04,14.726156,16.308697,14.702761,16.305258,747195893.0
16923,Polkadot USD,2022-05-05,16.301308,16.418749,14.187897,14.581028,953754626.0
16924,Polkadot USD,2022-05-06,14.57942,14.639583,13.941613,14.313102,868156078.0
16925,Polkadot USD,2022-05-07,14.313728,14.352659,13.476185,13.775654,593983001.0
16926,Polkadot USD,2022-05-08,13.774422,13.825541,13.087564,13.254074,758610863.0
16927,Polkadot USD,2022-05-09,13.257022,13.464955,10.767036,10.767036,1529550074.0
16928,Polkadot USD,2022-05-10,10.768371,12.3338,10.449965,11.358492,1771556667.0
16929,Polkadot USD,2022-05-11,11.350789,11.611337,8.285613,8.956188,2370958313.0
16930,Polkadot USD,2022-05-12,8.966533,9.430751,7.323471,8.745313,1718065655.0
16931,Polkadot USD,2022-05-13,8.735124,11.725416,8.581082,10.4933,1860790600.0
16932,Polkadot USD,2022-05-14,10.493467,11.500017,9.8282,11.350681,1414801522.0
16933,Polkadot USD,2022-05-15,11.347429,11.817571,10.641636,11.795572,972329755.0
16934,Polkadot USD,2022-05-16,11.79424,11.79424,10.438909,10.624635,900666870.0
16935,Polkadot USD,2022-05-17,10.627954,11.294476,10.483643,11.034236,763521915.0
16936,Polkadot USD,2022-05-18,11.036878,11.144734,9.506676,9.506676,877968843.0
16937,Polkadot USD,2022-05-19,9.499154,10.322462,9.271721,10.041606,853915374.0
16938,Polkadot USD,2022-05-20,10.040569,10.224775,9.471944,9.684748,640193446.0
16939,Polkadot USD,2022-05-21,9.684635,10.049249,9.522652,9.992507,423592840.0
16940,Polkadot USD,2022-05-22,9.991726,10.30751,9.897075,10.186108,478292426.0
16941,Polkadot USD,2022-05-23,10.181099,10.703514,9.886961,9.886961,865694286.0
16942,Polkadot USD,2022-05-24,9.887098,10.24755,9.615049,10.18118,662049564.0
16943,Polkadot USD,2022-05-25,10.180363,10.312263,9.853635,9.866582,575708120.0
16944,Polkadot USD,2022-05-26,9.868945,9.984594,8.90641,9.181025,871673940.0
16945,Polkadot USD,2022-05-27,9.175747,9.912983,8.61133,9.131903,1254089101.0
16946,Polkadot USD,2022-05-28,9.278752,9.731382,9.018473,9.666282,592729298.0
16947,Polkadot USD,2022-05-29,9.664533,9.990902,9.3615,9.980677,575259942.0
16948,Polkadot USD,2022-05-30,9.97977,10.725054,9.930279,10.454896,736851354.0
16949,Polkadot USD,2022-05-31,10.454356,10.62246,10.017511,10.366197,666603022.0
16950,Polkadot USD,2022-06-01,10.365609,10.680345,9.343414,9.471385,699424637.0
16951,Polkadot USD,2022-06-02,9.468799,10.019992,9.338068,9.89768,506177410.0
16952,Polkadot USD,2022-06-03,9.898209,9.900988,9.24209,9.37693,414732607.0
16953,Polkadot USD,2022-06-04,9.378784,9.529033,9.172822,9.430593,281076248.0
16954,Polkadot USD,2022-06-05,9.431597,9.538891,9.281651,9.344997,236104496.0
16955,Polkadot USD,2022-06-06,9.347748,9.923118,9.340058,9.49277,413763076.0
16956,Polkadot USD,2022-06-07,9.494083,9.495785,8.914119,9.228157,446295667.0
16957,Polkadot USD,2022-06-08,9.226099,9.369206,8.942379,9.003772,341420388.0
16958,Polkadot USD,2022-06-09,9.004041,9.435679,8.929593,9.232093,377664094.0
16959,Polkadot USD,2022-06-10,9.232708,9.348003,8.629692,8.652823,463759922.0
16960,Polkadot USD,2022-06-11,8.653392,8.837246,7.95701,8.016177,453457201.0
16961,Polkadot USD,2022-06-12,8.016222,8.096111,7.450018,7.450018,540721211.0
16962,Polkadot USD,2022-06-13,7.441828,7.445022,6.427669,7.010198,1019556301.0
16963,Polkadot USD,2022-06-14,7.010199,7.522483,6.731794,7.365457,825671035.0
16964,Polkadot USD,2022-06-15,7.366781,8.614322,6.863948,8.510279,1047848436.0
16965,Polkadot USD,2022-06-16,8.510058,8.529558,7.006139,7.099977,656027695.0
16966,Polkadot USD,2022-06-17,7.104175,7.434044,7.062334,7.29432,427132202.0
16967,Polkadot USD,2022-06-18,7.292168,7.397517,6.493737,7.058119,573388413.0
16968,Polkadot USD,2022-06-19,7.055667,7.600655,6.792972,7.516708,485916449.0
16969,Polkadot USD,2022-06-20,7.518819,8.007814,7.20802,7.886881,495307749.0
16970,Polkadot USD,2022-06-21,7.884875,8.240199,7.710966,7.7422,430086919.0
16971,Polkadot USD,2022-06-22,7.747151,7.799501,7.378716,7.408511,396873053.0
16972,Polkadot USD,2022-06-23,7.410101,7.794789,7.394391,7.787092,414053779.0
16973,Polkadot USD,2022-06-24,7.786484,8.310842,7.741319,8.205908,478986341.0
16974,Polkadot USD,2022-06-25,8.202811,8.343669,7.815279,8.133731,355679049.0
16975,Polkadot USD,2022-06-26,8.131537,8.459616,7.833863,7.835564,386725611.0
16976,Polkadot USD,2022-06-27,7.835826,8.185614,7.743496,7.744108,363436649.0
16977,Polkadot USD,2022-06-28,7.74259,7.978525,7.280424,7.310052,454633640.0
16978,Polkadot USD,2022-06-29,7.310641,7.423087,6.977882,7.009116,562068690.0
16979,Polkadot USD,2022-06-30,7.014479,7.040419,6.662312,7.039863,553377124.0
16980,Polkadot USD,2022-07-01,7.054671,7.204933,6.58165,6.729926,623803205.0
16981,Polkadot USD,2022-07-02,6.734045,6.89319,6.648608,6.825885,353342023.0
16982,Polkadot USD,2022-07-03,6.825024,6.962991,6.652778,6.843847,282225615.0
16983,Polkadot USD,2022-07-04,6.844688,7.194104,6.683404,7.173794,414648616.0
