,Type,Date,Open,High,Low,Close,Volume
18576,GBP/USD,2018-05-30,1.325574,1.330849,1.324328,1.325381,0.0
18577,GBP/USD,2018-05-31,1.328656,1.334935,1.327863,1.328356,0.0
18578,GBP/USD,2018-06-01,1.328904,1.336184,1.325627,1.328939,0.0
18579,GBP/USD,2018-06-04,1.33547,1.339944,1.329699,1.335648,0.0
18580,GBP/USD,2018-06-05,1.331806,1.339244,1.330336,1.331647,0.0
18581,GBP/USD,2018-06-06,1.340698,1.344447,1.339998,1.340608,0.0
18582,GBP/USD,2018-06-07,1.342462,1.347346,1.337506,1.342156,0.0
18583,GBP/USD,2018-06-08,1.341562,1.343634,1.335773,1.341922,0.0
18584,GBP/USD,2018-06-11,1.341112,1.34405,1.334579,1.341382,0.0
18585,GBP/USD,2018-06-12,1.337149,1.342282,1.334739,1.337435,0.0
18586,GBP/USD,2018-06-13,1.337453,1.338151,1.331398,1.337256,0.0
18587,GBP/USD,2018-06-14,1.33833,1.344556,1.330743,1.338276,0.0
18588,GBP/USD,2018-06-15,1.325522,1.329787,1.321336,1.325662,0.0
18589,GBP/USD,2018-06-18,1.327492,1.327669,1.322821,1.32751,0.0
18590,GBP/USD,2018-06-19,1.325557,1.327492,1.315184,1.325873,0.0
18591,GBP/USD,2018-06-20,1.317402,1.321598,1.314994,1.317332,0.0
18592,GBP/USD,2018-06-21,1.317297,1.327017,1.310324,1.317523,0.0
18593,GBP/USD,2018-06-22,1.324854,1.331558,1.324644,1.324784,0.0
18594,GBP/USD,2018-06-25,1.326277,1.32908,1.322279,1.326242,0.0
18595,GBP/USD,2018-06-26,1.327863,1.329434,1.321353,1.327845,0.0
18596,GBP/USD,2018-06-27,1.322017,1.323434,1.312784,1.322104,0.0
18597,GBP/USD,2018-06-28,1.311957,1.312164,1.305193,1.312043,0.0
18598,GBP/USD,2018-06-29,1.307754,1.32083,1.307053,1.307514,0.0
18599,GBP/USD,2018-07-02,1.32083,1.32083,1.309638,1.320777,0.0
18600,GBP/USD,2018-07-03,1.314078,1.32083,1.311785,1.314406,0.0
18601,GBP/USD,2018-07-04,1.319435,1.322751,1.317263,1.319435,0.0
18602,GBP/USD,2018-07-05,1.322926,1.327351,1.32062,1.322926,0.0
18603,GBP/USD,2018-07-06,1.322297,1.328004,1.320463,1.322576,0.0
18604,GBP/USD,2018-07-09,1.329434,1.336005,1.321039,1.329787,0.0
18605,GBP/USD,2018-07-10,1.325557,1.330141,1.322716,1.325557,0.0
18606,GBP/USD,2018-07-11,1.325996,1.328374,1.323136,1.325732,0.0
18607,GBP/USD,2018-07-12,1.32069,1.324293,1.318218,1.321004,0.0
18608,GBP/USD,2018-07-13,1.317836,1.321999,1.310358,1.318044,0.0
18609,GBP/USD,2018-07-16,1.322926,1.329275,1.322401,1.322769,0.0
18610,GBP/USD,2018-07-17,1.323627,1.326964,1.314631,1.323644,0.0
18611,GBP/USD,2018-07-18,1.310942,1.311992,1.301236,1.310616,0.0
18612,GBP/USD,2018-07-19,1.307822,1.308387,1.295908,1.307822,0.0
18613,GBP/USD,2018-07-20,1.302253,1.311475,1.299798,1.302304,0.0
18614,GBP/USD,2018-07-23,1.314873,1.315789,1.309929,1.314717,0.0
18615,GBP/USD,2018-07-24,1.310444,1.315789,1.30736,1.310273,0.0
18616,GBP/USD,2018-07-25,1.31527,1.317714,1.313422,1.315218,0.0
18617,GBP/USD,2018-07-26,1.319975,1.321266,1.311561,1.319958,0.0
18618,GBP/USD,2018-07-27,1.310977,1.313025,1.308352,1.310874,0.0
18619,GBP/USD,2018-07-30,1.311131,1.31527,1.309912,1.311183,0.0
18620,GBP/USD,2018-07-31,1.313646,1.317523,1.309535,1.313543,0.0
18621,GBP/USD,2018-08-01,1.311837,1.314579,1.309758,1.312164,0.0
18622,GBP/USD,2018-08-02,1.312525,1.312853,1.301897,1.312612,0.0
18623,GBP/USD,2018-08-03,1.301575,1.304308,1.297623,1.301812,0.0
18624,GBP/USD,2018-08-06,1.300153,1.300728,1.292073,1.300356,0.0
18625,GBP/USD,2018-08-07,1.294247,1.297353,1.293828,1.294498,0.0
18626,GBP/USD,2018-08-08,1.294666,1.296176,1.285545,1.294666,0.0
18627,GBP/USD,2018-08-09,1.287996,1.291139,1.284357,1.288162,0.0
18628,GBP/USD,2018-08-10,1.283005,1.283862,1.272605,1.282841,0.0
18629,GBP/USD,2018-08-13,1.275885,1.279263,1.273301,1.275885,0.0
18630,GBP/USD,2018-08-14,1.275885,1.281805,1.273512,1.276275,0.0
18631,GBP/USD,2018-08-15,1.271941,1.273253,1.266336,1.271779,0.0
18632,GBP/USD,2018-08-16,1.26968,1.275445,1.268939,1.26939,0.0
18633,GBP/USD,2018-08-17,1.271278,1.27486,1.270002,1.271456,0.0
18634,GBP/USD,2018-08-20,1.2746,1.277678,1.273042,1.274714,0.0
18635,GBP/USD,2018-08-21,1.280279,1.287714,1.280016,1.280426,0.0
18636,GBP/USD,2018-08-22,1.290722,1.293661,1.287167,1.290556,0.0
18637,GBP/USD,2018-08-23,1.290572,1.290922,1.281756,1.290473,0.0
18638,GBP/USD,2018-08-24,1.281049,1.288012,1.280082,1.281066,0.0
18639,GBP/USD,2018-08-27,1.285694,1.289324,1.283005,1.286091,0.0
18640,GBP/USD,2018-08-28,1.289474,1.293159,1.286289,1.289674,0.0
18641,GBP/USD,2018-08-29,1.287167,1.301406,1.284621,1.286769,0.0
18642,GBP/USD,2018-08-30,1.303611,1.304291,1.299005,1.303594,0.0
18643,GBP/USD,2018-08-31,1.301168,1.302864,1.296176,1.301101,0.0
18644,GBP/USD,2018-09-03,1.292207,1.293494,1.285628,1.292307,0.0
18645,GBP/USD,2018-09-04,1.286786,1.287001,1.281394,1.286902,0.0
18646,GBP/USD,2018-09-05,1.285942,1.297926,1.279329,1.285843,0.0
18647,GBP/USD,2018-09-06,1.291406,1.295991,1.289724,1.291489,0.0
18648,GBP/USD,2018-09-07,1.292825,1.302423,1.291856,1.292541,0.0
18649,GBP/USD,2018-09-10,1.292808,1.30521,1.289823,1.293025,0.0
18650,GBP/USD,2018-09-11,1.302796,1.308044,1.297673,1.302643,0.0
18651,GBP/USD,2018-09-12,1.301744,1.304444,1.298415,1.301558,0.0
18652,GBP/USD,2018-09-13,1.304512,1.312009,1.302762,1.304546,0.0
18653,GBP/USD,2018-09-14,1.311063,1.314337,1.30736,1.311131,0.0
18654,GBP/USD,2018-09-17,1.307104,1.315668,1.307019,1.307326,0.0
18655,GBP/USD,2018-09-18,1.314665,1.317107,1.312078,1.314631,0.0
18656,GBP/USD,2018-09-19,1.316656,1.321178,1.312043,1.316846,0.0
18657,GBP/USD,2018-09-20,1.31406,1.32961,1.314009,1.314112,0.0
18658,GBP/USD,2018-09-21,1.32714,1.327845,1.305841,1.327087,0.0
18659,GBP/USD,2018-09-24,1.308096,1.316656,1.306455,1.308044,0.0
18660,GBP/USD,2018-09-25,1.311716,1.317575,1.309723,1.311733,0.0
18661,GBP/USD,2018-09-26,1.318044,1.319609,1.314112,1.317992,0.0
18662,GBP/USD,2018-09-27,1.316968,1.318044,1.309706,1.31728,0.0
18663,GBP/USD,2018-09-28,1.307771,1.309072,1.300255,1.307873,0.0
18664,GBP/USD,2018-10-01,1.303951,1.309758,1.301406,1.3039,0.0
18665,GBP/USD,2018-10-02,1.304393,1.304972,1.294415,1.304359,0.0
18666,GBP/USD,2018-10-03,1.297976,1.302016,1.296462,1.298196,0.0
18667,GBP/USD,2018-10-04,1.294163,1.303696,1.292457,1.294063,0.0
18668,GBP/USD,2018-10-05,1.302202,1.310753,1.300559,1.302423,0.0
18669,GBP/USD,2018-10-08,1.312612,1.313267,1.303017,1.312715,0.0
18670,GBP/USD,2018-10-09,1.309312,1.314717,1.303543,1.309312,0.0
18671,GBP/USD,2018-10-10,1.315582,1.321004,1.313784,1.315703,0.0
18672,GBP/USD,2018-10-11,1.320481,1.324574,1.318496,1.320673,0.0
18673,GBP/USD,2018-10-12,1.323154,1.325732,1.315236,1.323416,0.0
18674,GBP/USD,2018-10-15,1.310255,1.317905,1.310255,1.310393,0.0
18675,GBP/USD,2018-10-16,1.315478,1.323697,1.314268,1.315478,0.0
18676,GBP/USD,2018-10-17,1.318809,1.319261,1.310187,1.318722,0.0
18677,GBP/USD,2018-10-18,1.31017,1.313198,1.305807,1.310444,0.0
18678,GBP/USD,2018-10-19,1.302016,1.305807,1.301338,1.302423,0.0
18679,GBP/USD,2018-10-22,1.306848,1.308986,1.296126,1.30654,0.0
18680,GBP/USD,2018-10-23,1.296512,1.304087,1.293996,1.296596,0.0
18681,GBP/USD,2018-10-24,1.298128,1.299207,1.289075,1.298128,0.0
18682,GBP/USD,2018-10-25,1.28856,1.29189,1.281214,1.288826,0.0
18683,GBP/USD,2018-10-26,1.282265,1.283368,1.277874,1.282462,0.0
18684,GBP/USD,2018-10-29,1.283104,1.285182,1.280066,1.283104,0.0
18685,GBP/USD,2018-10-30,1.28018,1.281558,1.273058,1.280246,0.0
18686,GBP/USD,2018-10-31,1.270648,1.282923,1.270245,1.27089,0.0
18687,GBP/USD,2018-11-01,1.276552,1.297404,1.276487,1.276944,0.0
18688,GBP/USD,2018-11-02,1.299934,1.303951,1.296244,1.300373,0.0
18689,GBP/USD,2018-11-05,1.300559,1.303526,1.296714,1.300559,0.0
18690,GBP/USD,2018-11-06,1.305995,1.309569,1.302372,1.305807,0.0
18691,GBP/USD,2018-11-07,1.311493,1.317436,1.307566,1.311252,0.0
18692,GBP/USD,2018-11-08,1.312732,1.315028,1.308935,1.312853,0.0
18693,GBP/USD,2018-11-09,1.306643,1.307019,1.297438,1.306677,0.0
18694,GBP/USD,2018-11-12,1.293845,1.294834,1.282824,1.293845,0.0
18695,GBP/USD,2018-11-13,1.285545,1.304019,1.285314,1.285793,0.0
18696,GBP/USD,2018-11-14,1.301761,1.302983,1.289341,1.301406,0.0
18697,GBP/USD,2018-11-15,1.298533,1.302847,1.274486,1.298617,0.0
18698,GBP/USD,2018-11-16,1.276617,1.287714,1.276617,1.27665,0.0
18699,GBP/USD,2018-11-19,1.285512,1.288112,1.280492,1.283318,0.0
18700,GBP/USD,2018-11-20,1.285694,1.288112,1.280426,1.285975,0.0
18701,GBP/USD,2018-11-21,1.278772,1.282051,1.277514,1.27892,0.0
18702,GBP/USD,2018-11-22,1.277661,1.292123,1.277384,1.277727,0.0
18703,GBP/USD,2018-11-23,1.287581,1.288494,1.280082,1.287598,0.0
18704,GBP/USD,2018-11-26,1.281903,1.286273,1.279836,1.28123,0.0
18705,GBP/USD,2018-11-27,1.28123,1.282051,1.272734,1.28123,0.0
18706,GBP/USD,2018-11-28,1.27421,1.280607,1.273383,1.274372,0.0
18707,GBP/USD,2018-11-29,1.282298,1.285182,1.275673,1.282413,0.0
18708,GBP/USD,2018-11-30,1.278413,1.280688,1.273691,1.278445,0.0
18709,GBP/USD,2018-12-03,1.275022,1.282429,1.270002,1.275348,0.0
18710,GBP/USD,2018-12-04,1.272912,1.283401,1.271715,1.272588,0.0
18711,GBP/USD,2018-12-05,1.271973,1.279263,1.267331,1.272054,0.0
18712,GBP/USD,2018-12-06,1.272718,1.280016,1.270035,1.272767,0.0
18713,GBP/USD,2018-12-07,1.278086,1.278854,1.273383,1.277857,0.0
18714,GBP/USD,2018-12-10,1.272038,1.275673,1.251345,1.272103,0.0
18715,GBP/USD,2018-12-11,1.255966,1.263472,1.250375,1.256124,0.0
18716,GBP/USD,2018-12-12,1.249438,1.267074,1.248128,1.249297,0.0
18717,GBP/USD,2018-12-13,1.262483,1.268665,1.261098,1.262866,0.0
18718,GBP/USD,2018-12-14,1.26539,1.26539,1.253494,1.265502,0.0
18719,GBP/USD,2018-12-17,1.258622,1.264478,1.257609,1.258558,0.0
18720,GBP/USD,2018-12-18,1.261543,1.270503,1.261177,1.261575,0.0
18721,GBP/USD,2018-12-19,1.265454,1.267909,1.260843,1.265502,0.0
18722,GBP/USD,2018-12-20,1.262515,1.270535,1.261511,1.262786,0.0
18723,GBP/USD,2018-12-21,1.266994,1.269728,1.26336,1.266978,0.0
18724,GBP/USD,2018-12-24,1.265006,1.273658,1.263695,1.264894,0.0
18725,GBP/USD,2018-12-25,1.271294,1.277792,1.266785,1.271084,0.0
18726,GBP/USD,2018-12-26,1.268939,1.271973,1.266512,1.268875,0.0
18727,GBP/USD,2018-12-27,1.264846,1.267122,1.261877,1.264878,0.0
18728,GBP/USD,2018-12-28,1.264606,1.270002,1.263647,1.264622,0.0
18729,GBP/USD,2018-12-31,1.268923,1.281394,1.268183,1.269358,0.0
18730,GBP/USD,2019-01-01,1.275022,1.275673,1.271456,1.273804,0.0
18731,GBP/USD,2019-01-02,1.275234,1.277335,1.258463,1.275429,0.0
18732,GBP/USD,2019-01-03,1.251878,1.263823,1.251878,1.252191,0.0
18733,GBP/USD,2019-01-04,1.262897,1.273966,1.261782,1.262881,0.0
18734,GBP/USD,2019-01-07,1.273285,1.278772,1.272426,1.273496,0.0
18735,GBP/USD,2019-01-08,1.278691,1.27923,1.271488,1.278609,0.0
18736,GBP/USD,2019-01-09,1.273885,1.280295,1.271779,1.273788,0.0
18737,GBP/USD,2019-01-10,1.279951,1.280115,1.273058,1.279967,0.0
18738,GBP/USD,2019-01-11,1.275836,1.283746,1.271666,1.275396,0.0
18739,GBP/USD,2019-01-14,1.284984,1.292775,1.282101,1.284984,0.0
18740,GBP/USD,2019-01-15,1.287614,1.291656,1.275624,1.287498,0.0
18741,GBP/USD,2019-01-16,1.287283,1.289574,1.282726,1.287217,0.0
18742,GBP/USD,2019-01-17,1.288477,1.293996,1.283615,1.288577,0.0
18743,GBP/USD,2019-01-18,1.298297,1.299376,1.289208,1.298398,0.0
18744,GBP/USD,2019-01-21,1.285347,1.291072,1.28317,1.285347,0.0
18745,GBP/USD,2019-01-22,1.289275,1.296714,1.285595,1.289175,0.0
18746,GBP/USD,2019-01-23,1.295673,1.308027,1.294582,1.295773,0.0
18747,GBP/USD,2019-01-24,1.308318,1.309586,1.301372,1.308216,0.0
18748,GBP/USD,2019-01-25,1.311217,1.317662,1.306353,1.312164,0.0
18749,GBP/USD,2019-01-28,1.320777,1.321004,1.313871,1.320847,0.0
18750,GBP/USD,2019-01-29,1.315997,1.319662,1.313146,1.316015,0.0
18751,GBP/USD,2019-01-30,1.308062,1.311992,1.305807,1.308044,0.0
18752,GBP/USD,2019-01-31,1.311682,1.316067,1.310118,1.311716,0.0
18753,GBP/USD,2019-02-01,1.310925,1.311475,1.30458,1.310942,0.0
18754,GBP/USD,2019-02-04,1.307856,1.309878,1.304223,1.307737,0.0
18755,GBP/USD,2019-02-05,1.303084,1.305142,1.292992,1.303101,0.0
18756,GBP/USD,2019-02-06,1.29584,1.297858,1.292992,1.295723,0.0
18757,GBP/USD,2019-02-07,1.293444,1.299478,1.285628,1.293444,0.0
18758,GBP/USD,2019-02-08,1.294901,1.29769,1.292457,1.294917,0.0
18759,GBP/USD,2019-02-11,1.293728,1.293996,1.286008,1.293678,0.0
18760,GBP/USD,2019-02-12,1.286471,1.289657,1.283433,1.286405,0.0
18761,GBP/USD,2019-02-13,1.289092,1.295706,1.286091,1.289208,0.0
18762,GBP/USD,2019-02-14,1.285678,1.287847,1.2774,1.285678,0.0
18763,GBP/USD,2019-02-15,1.279918,1.285975,1.278658,1.279836,0.0
18764,GBP/USD,2019-02-18,1.290323,1.293728,1.289391,1.290556,0.0
18765,GBP/USD,2019-02-19,1.292274,1.304665,1.289657,1.292407,0.0
18766,GBP/USD,2019-02-20,1.306165,1.308541,1.301372,1.306131,0.0
18767,GBP/USD,2019-02-21,1.304393,1.309243,1.302762,1.304512,0.0
18768,GBP/USD,2019-02-22,1.304087,1.308062,1.297219,1.304138,0.0
18769,GBP/USD,2019-02-25,1.306438,1.309586,1.305705,1.306558,0.0
18770,GBP/USD,2019-02-26,1.312663,1.328021,1.312336,1.312715,0.0
18771,GBP/USD,2019-02-27,1.326102,1.334882,1.323452,1.325803,0.0
18772,GBP/USD,2019-02-28,1.331611,1.33209,1.326506,1.331824,0.0
18773,GBP/USD,2019-03-01,1.326489,1.328639,1.321475,1.326489,0.0
18774,GBP/USD,2019-03-04,1.323784,1.325486,1.316898,1.323977,0.0
18775,GBP/USD,2019-03-05,1.31787,1.319731,1.309946,1.317853,0.0
18776,GBP/USD,2019-03-06,1.315616,1.317089,1.312594,1.315668,0.0
18777,GBP/USD,2019-03-07,1.318009,1.318739,1.308935,1.318218,0.0
18778,GBP/USD,2019-03-08,1.309243,1.310805,1.300593,1.309243,0.0
18779,GBP/USD,2019-03-11,1.298415,1.309758,1.296227,1.298836,0.0
18780,GBP/USD,2019-03-12,1.324591,1.324591,1.301067,1.324854,0.0
18781,GBP/USD,2019-03-13,1.306472,1.323049,1.306472,1.306677,0.0
18782,GBP/USD,2019-03-14,1.328427,1.333156,1.321109,1.328568,0.0
18783,GBP/USD,2019-03-15,1.325732,1.32961,1.320725,1.325855,0.0
18784,GBP/USD,2019-03-18,1.329752,1.329964,1.313198,1.329716,0.0
18785,GBP/USD,2019-03-19,1.326436,1.330867,1.324275,1.326436,0.0
18786,GBP/USD,2019-03-20,1.326911,1.326964,1.314994,1.32714,0.0
18787,GBP/USD,2019-03-21,1.320655,1.322926,1.306797,1.320533,0.0
18788,GBP/USD,2019-03-22,1.313025,1.322209,1.308404,1.313232,0.0
18789,GBP/USD,2019-03-25,1.320655,1.324574,1.316292,1.320655,0.0
18790,GBP/USD,2019-03-26,1.320812,1.326154,1.316482,1.321528,0.0
18791,GBP/USD,2019-03-27,1.321039,1.324609,1.316794,1.321144,0.0
18792,GBP/USD,2019-03-28,1.315288,1.319958,1.307634,1.31527,0.0
18793,GBP/USD,2019-03-29,1.305415,1.312836,1.298044,1.305653,0.0
18794,GBP/USD,2019-04-01,1.302185,1.314786,1.301152,1.302287,0.0
18795,GBP/USD,2019-04-02,1.306933,1.308387,1.301677,1.306899,0.0
18796,GBP/USD,2019-04-03,1.312543,1.319609,1.312388,1.312767,0.0
18797,GBP/USD,2019-04-04,1.317836,1.319087,1.306848,1.317697,0.0
18798,GBP/USD,2019-04-05,1.307343,1.31194,1.300576,1.307702,0.0
18799,GBP/USD,2019-04-08,1.303713,1.30719,1.303526,1.303815,0.0
18800,GBP/USD,2019-04-09,1.306182,1.311665,1.303407,1.306336,0.0
18801,GBP/USD,2019-04-10,1.305313,1.310393,1.304938,1.305722,0.0
18802,GBP/USD,2019-04-11,1.309758,1.31096,1.306438,1.309929,0.0
18803,GBP/USD,2019-04-12,1.305466,1.313025,1.305142,1.305602,0.0
18804,GBP/USD,2019-04-15,1.308472,1.311992,1.308062,1.308387,0.0
18805,GBP/USD,2019-04-16,1.309912,1.310444,1.304512,1.310273,0.0
18806,GBP/USD,2019-04-17,1.304461,1.306797,1.303186,1.304631,0.0
18807,GBP/USD,2019-04-18,1.303934,1.305244,1.299765,1.303934,0.0
18808,GBP/USD,2019-04-19,1.299376,1.300999,1.29887,1.299444,0.0
